customerID,Contract,tenure,MonthlyCharges,Churn,rule_risk_score,ChurnProbability,RiskTier
5536-SLHPM,Month-to-month,55,77.75,Yes,6,0.569,High
4419-UJMUS,Two year,69,99.35,No,2,0.174,Low
7794-JASDG,Month-to-month,1,50.75,No,6,0.663,High
7609-YBPXG,Two year,54,87.1,No,1,0.067,Low
5519-TEEUH,One year,33,20.15,No,0,0.093,Low
7856-GANIL,One year,45,98.7,No,2,0.428,High
0804-XBFBV,Month-to-month,11,25.2,No,6,0.515,High
2676-OXPPQ,Month-to-month,6,55.7,No,6,0.53,High
3703-TTEPD,Month-to-month,21,65.35,No,4,0.407,High
2799-TSLAG,Two year,65,25.3,No,0,0.014,Low
0196-VULGZ,Month-to-month,6,84.35,Yes,8,0.904,Critical
8837-VVWLQ,Month-to-month,8,84.95,Yes,8,0.692,High
2696-NARTR,Month-to-month,11,73.85,Yes,7,0.713,Critical
2208-NKVVH,Two year,43,24.25,No,0,0.027,Low
7614-QVWQL,One year,49,51.8,Yes,1,0.208,Medium
1976-CFOCS,Month-to-month,1,46.0,Yes,6,0.702,Critical
4631-OACRM,Month-to-month,15,79.4,Yes,6,0.845,Critical
7139-JZFVG,Two year,60,60.5,No,1,0.019,Low
4987-GQWPO,Month-to-month,17,25.1,No,4,0.5,High
3755-JBMNH,Month-to-month,16,71.8,Yes,6,0.781,Critical
1757-TCATG,One year,35,20.05,No,0,0.048,Low
6345-ULYRW,One year,44,88.4,Yes,3,0.483,High
4776-XSKYQ,One year,12,30.25,No,2,0.217,Medium
8048-DSDFQ,Month-to-month,1,20.2,No,5,0.42,High
5753-QQWPW,One year,28,59.9,No,0,0.155,Low
6010-DDPPW,Two year,70,25.15,No,0,0.01,Low
1809-DMJHQ,Month-to-month,5,46.0,Yes,6,0.578,High
6693-FRIRW,Month-to-month,18,101.3,No,6,0.744,Critical
6586-MYGKD,Two year,70,76.95,No,1,0.057,Low
3173-NVMPX,Month-to-month,9,55.3,No,6,0.675,High
0248-PGHBZ,Two year,67,92.45,No,2,0.075,Low
0623-GDISB,Month-to-month,1,48.45,No,6,0.593,High
2892-GESUL,Two year,18,19.35,No,0,0.05,Low
6923-EFPNL,Month-to-month,4,51.75,Yes,6,0.687,High
7472-EQOAV,One year,71,86.7,No,3,0.129,Low
9574-RKJIF,Month-to-month,30,94.4,Yes,6,0.637,High
2043-WVTQJ,Month-to-month,1,55.7,No,6,0.555,High
8034-RYTVV,One year,55,84.25,No,3,0.265,Medium
3863-QSTYI,Month-to-month,59,64.65,No,3,0.267,Medium
2619-WFQWU,Month-to-month,1,70.15,Yes,8,0.843,Critical
5044-LRQAQ,Month-to-month,7,69.2,No,7,0.775,Critical
1716-LSAMB,Two year,45,54.65,No,0,0.023,Low
1333-PBMXB,One year,54,24.75,No,0,0.046,Low
6546-OPBBH,One year,51,23.95,No,0,0.064,Low
5985-BEHZK,One year,72,105.0,No,3,0.372,Medium
9127-QRZMH,One year,44,59.85,No,0,0.086,Low
5919-VCZYM,Month-to-month,2,20.05,No,5,0.41,High
9644-KVCNC,One year,66,92.15,No,3,0.37,Medium
2137-DQMEV,One year,68,44.8,No,1,0.047,Low
8174-LNWMW,Two year,31,20.9,No,0,0.035,Low
9279-CJEOJ,Month-to-month,21,95.4,No,6,0.882,Critical
7964-VEXDG,Month-to-month,21,80.35,No,6,0.565,High
2404-JIBFC,Two year,55,85.1,No,1,0.069,Low
0778-NELLA,Month-to-month,9,34.7,Yes,6,0.729,Critical
8029-XYPWT,Two year,71,115.05,No,2,0.15,Low
4614-NUVZD,Month-to-month,1,81.1,Yes,8,0.869,Critical
4632-PAOYU,One year,22,19.95,No,0,0.095,Low
3803-KMQFW,Month-to-month,1,20.55,Yes,5,0.357,Medium
6804-GDMOI,Two year,61,106.6,Yes,2,0.259,Medium
2990-OGYTD,Two year,67,86.15,No,1,0.062,Low
6646-JPPHA,Month-to-month,14,78.85,No,6,0.601,High
9572-MTILT,Month-to-month,59,106.75,Yes,5,0.449,High
7658-UYUQS,Month-to-month,21,86.55,No,6,0.728,Critical
7880-XSOJX,Month-to-month,4,42.4,No,5,0.431,High
9611-CTWIH,Month-to-month,3,89.45,Yes,8,0.887,Critical
4589-IUAJB,Two year,70,24.25,No,0,0.01,Low
0329-GTIAJ,Month-to-month,3,97.9,Yes,7,0.815,Critical
8746-BFOAJ,One year,21,20.5,No,0,0.125,Low
8457-XIGKN,Month-to-month,20,19.6,No,3,0.298,Medium
6072-NUQCB,One year,22,20.25,No,0,0.078,Low
6629-CZTTH,Month-to-month,1,55.7,Yes,6,0.802,Critical
8838-GPHZP,Two year,63,20.6,No,0,0.017,Low
8750-QWZAJ,Two year,70,19.8,No,0,0.005,Low
5364-EVNIB,Month-to-month,13,79.8,Yes,6,0.741,Critical
6918-UMQCG,Month-to-month,5,80.2,No,8,0.793,Critical
0675-NCDYU,Two year,72,116.4,No,2,0.112,Low
6339-DKLMK,Month-to-month,13,31.65,No,4,0.627,High
1346-PJWTK,Month-to-month,61,94.15,No,5,0.317,Medium
5088-QZLRL,Month-to-month,1,20.65,No,5,0.404,High
8023-QHAIO,Month-to-month,56,76.85,No,5,0.474,High
4397-FRLTA,Month-to-month,4,20.15,No,5,0.387,Medium
3057-VJJQE,Two year,35,55.25,No,1,0.098,Low
5087-SUURX,Month-to-month,18,39.05,Yes,4,0.659,High
2302-OUZXB,Two year,72,82.15,No,2,0.074,Low
8133-ANHHJ,One year,49,103.0,No,2,0.229,Medium
2270-CHBFN,Month-to-month,44,95.1,No,5,0.412,High
0013-EXCHZ,Month-to-month,3,83.9,Yes,7,0.843,Critical
5982-FPVQN,Month-to-month,37,95.15,No,6,0.69,High
9107-UKCKY,One year,61,79.8,No,2,0.296,Medium
4654-ULTTN,Two year,70,74.8,No,1,0.045,Low
5550-VFRLC,Month-to-month,1,69.85,Yes,7,0.861,Critical
5546-BYZSM,Month-to-month,41,20.45,No,3,0.117,Low
1492-KGETH,One year,70,78.35,No,1,0.042,Low
4929-BSTRX,Month-to-month,1,53.55,Yes,6,0.79,Critical
4163-HFTUK,One year,51,19.1,No,0,0.037,Low
8215-NGSPE,Two year,42,20.0,No,0,0.02,Low
2225-ZRGSG,Two year,70,93.9,Yes,2,0.032,Low
8859-YSTWS,One year,48,19.95,No,0,0.037,Low
5271-YNWVR,Two year,68,113.15,Yes,2,0.119,Low
7601-DHFWZ,Two year,48,24.0,No,0,0.024,Low
2657-ALMWY,Month-to-month,26,84.95,Yes,6,0.699,High
6330-JKLPC,Month-to-month,11,80.5,Yes,8,0.792,Critical
4667-OHGKG,Month-to-month,1,19.3,Yes,5,0.516,High
1998-VHJHK,One year,27,19.15,No,0,0.097,Low
1707-HABPF,One year,46,91.3,No,3,0.432,High
1660-HSOOQ,Month-to-month,1,49.65,Yes,6,0.741,Critical
7253-UVNDW,Two year,46,54.35,Yes,0,0.043,Low
0487-VVUVK,Month-to-month,25,19.15,No,3,0.238,Medium
7228-OMTPN,Month-to-month,4,88.45,Yes,8,0.885,Critical
5063-IUOKK,Two year,13,19.75,No,0,0.079,Low
4508-OEBEY,One year,31,75.5,No,1,0.181,Low
0027-KWYKW,Month-to-month,23,83.75,No,6,0.778,Critical
2308-STERM,Month-to-month,2,19.4,No,5,0.404,High
5982-XMDEX,Two year,65,26.5,No,0,0.012,Low
6284-AHOOQ,Month-to-month,22,90.5,Yes,5,0.783,Critical
6051-PTVNS,One year,55,19.15,No,0,0.022,Low
2344-JMOGN,Month-to-month,9,94.85,Yes,7,0.758,Critical
3799-ISUZQ,Month-to-month,7,69.95,Yes,7,0.736,Critical
2877-VDUER,One year,35,40.9,No,0,0.159,Low
9152-AMKAK,Two year,6,80.25,No,3,0.26,Medium
1794-HBQTJ,Month-to-month,1,48.6,Yes,6,0.613,High
9432-VOFYX,Month-to-month,17,70.8,No,6,0.759,Critical
8049-WJCLQ,Month-to-month,10,60.2,No,6,0.591,High
6586-PSJOX,One year,15,55.2,No,0,0.192,Low
2460-FPSYH,Month-to-month,40,55.8,Yes,4,0.489,High
9705-ZJBCG,One year,13,54.15,No,0,0.13,Low
4818-DRBQT,Month-to-month,29,80.15,Yes,6,0.69,High
1320-HTRDR,Month-to-month,3,75.5,Yes,8,0.864,Critical
6847-KJLTS,Month-to-month,58,100.4,No,5,0.667,High
9670-BPNXF,One year,45,62.55,No,0,0.096,Low
3913-FCUUW,Two year,72,70.45,No,1,0.019,Low
3301-VKTGC,One year,68,85.5,No,3,0.145,Low
1493-AMTIE,Month-to-month,1,20.2,Yes,5,0.462,High
9555-SAHUZ,Month-to-month,38,54.5,No,4,0.184,Low
0816-TSPHQ,Month-to-month,2,20.75,No,5,0.413,High
9932-WBWIK,Month-to-month,11,20.35,No,5,0.327,Medium
4619-EVPHY,One year,20,91.0,No,3,0.711,Critical
5286-YHCVC,Two year,72,104.8,No,3,0.221,Medium
6424-ELEYH,Month-to-month,3,74.75,Yes,8,0.853,Critical
4391-RESHN,Month-to-month,23,104.05,Yes,5,0.824,Critical
9115-YQHGA,Month-to-month,40,51.1,No,3,0.339,Medium
4462-CYWMH,Month-to-month,62,89.8,No,6,0.621,High
8963-MQVYN,Month-to-month,22,20.55,No,3,0.25,Medium
2458-EOMRE,Month-to-month,11,64.05,No,6,0.475,High
9334-GWGOW,Month-to-month,7,74.85,No,8,0.876,Critical
6821-BUXUX,Month-to-month,13,96.65,Yes,6,0.784,Critical
5028-HTLJB,Month-to-month,1,20.05,Yes,5,0.476,High
9801-GDWGV,Month-to-month,39,103.45,Yes,6,0.782,Critical
6542-LWGXJ,Month-to-month,3,25.0,No,6,0.67,High
5567-GZKQY,Two year,58,20.3,No,0,0.012,Low
1222-LRYKO,Month-to-month,6,26.35,No,5,0.392,Medium
2320-JRSDE,Month-to-month,1,19.9,Yes,5,0.431,High
2087-QAREY,Month-to-month,22,54.7,No,4,0.544,High
0601-WZHJF,Month-to-month,14,46.35,Yes,4,0.694,High
4423-JWZJN,One year,64,90.25,No,3,0.247,Medium
5143-WMWOG,Month-to-month,1,19.95,Yes,5,0.4,Medium
6490-FGZAT,Month-to-month,6,20.65,No,5,0.374,Medium
5393-RXQSZ,Month-to-month,1,79.6,Yes,8,0.814,Critical
7452-FOLON,One year,39,25.45,No,0,0.056,Low
2320-TZRRH,One year,20,19.5,No,0,0.126,Low
0231-LXVAP,Month-to-month,1,75.9,Yes,7,0.773,Critical
9444-JTXHZ,Month-to-month,1,76.2,Yes,8,0.765,Critical
4942-VZZOM,One year,64,66.15,No,1,0.159,Low
5510-BOIUJ,Month-to-month,1,19.25,Yes,5,0.355,Medium
7502-BNYGS,Month-to-month,46,69.1,No,4,0.48,High
4291-HYEBC,One year,28,39.1,No,1,0.346,Medium
6147-CBCRA,Month-to-month,33,20.05,No,3,0.165,Low
6047-SUHPR,One year,39,59.8,No,1,0.088,Low
4471-KXAUH,Month-to-month,42,84.3,Yes,5,0.576,High
9752-ZNQUT,Month-to-month,1,48.6,No,6,0.697,High
7638-QVMVY,Month-to-month,7,79.0,Yes,8,0.84,Critical
1576-PFZIW,Two year,70,105.35,No,3,0.119,Low
5666-MBJPT,Two year,65,25.1,No,0,0.018,Low
7312-XSBAT,Month-to-month,1,49.75,No,6,0.544,High
3096-GKWEB,Month-to-month,18,94.75,No,6,0.881,Critical
2371-JQHZZ,Month-to-month,24,93.0,No,6,0.86,Critical
0674-GCDXG,Two year,63,71.9,No,1,0.046,Low
1121-QSIVB,One year,44,77.55,No,2,0.381,Medium
4396-KLSEH,Month-to-month,4,19.85,No,5,0.468,High
3244-DCJWY,Month-to-month,1,70.25,Yes,8,0.832,Critical
2824-MYYBN,Month-to-month,37,95.25,No,6,0.773,Critical
0875-CABNR,Month-to-month,10,84.6,Yes,8,0.847,Critical
6345-HOVES,Month-to-month,34,25.05,No,4,0.418,High
8318-LCNBW,One year,35,53.15,No,1,0.209,Medium
6469-QJKZW,Month-to-month,4,20.15,No,5,0.369,Medium
0147-ESWWR,Month-to-month,39,101.25,No,5,0.795,Critical
1217-VASWC,One year,43,100.55,No,3,0.541,High
7812-FZHPE,Month-to-month,17,24.1,Yes,3,0.281,Medium
6370-ZVHDV,Two year,61,25.3,No,0,0.014,Low
5915-DGNVC,One year,49,71.8,No,2,0.141,Low
6260-XLACS,One year,4,19.7,No,2,0.219,Medium
3566-CAAYU,Two year,64,49.85,No,0,0.024,Low
4983-CCWMC,Month-to-month,3,69.6,No,7,0.835,Critical
9103-CXVOK,Month-to-month,1,19.75,No,5,0.34,Medium
2896-TBNBE,One year,40,80.8,No,3,0.284,Medium
4797-AXPXK,Month-to-month,1,60.0,Yes,5,0.439,High
5229-PRWKT,Month-to-month,8,86.55,Yes,8,0.883,Critical
6982-UQZLY,Month-to-month,1,20.85,Yes,5,0.575,High
2522-WLNSF,One year,34,64.2,No,0,0.196,Low
3841-CONLJ,Month-to-month,1,35.0,No,6,0.724,Critical
5057-LCOUI,Month-to-month,39,50.75,Yes,4,0.575,High
0193-ESZXP,One year,58,105.5,Yes,2,0.295,Medium
4475-NVTLU,Two year,45,19.2,No,0,0.016,Low
4369-HTUIF,Month-to-month,6,85.15,Yes,8,0.796,Critical
9386-LDCZR,One year,43,90.65,No,2,0.191,Low
9585-KKMFD,Two year,41,20.0,No,0,0.032,Low
5399-ZIMKF,Month-to-month,5,74.65,No,8,0.792,Critical
0336-KXKFK,Two year,72,61.2,No,0,0.038,Low
5619-XZZKR,One year,4,19.95,No,2,0.219,Medium
3948-FVVRP,Month-to-month,9,54.8,No,5,0.405,High
5327-XOKKY,Two year,72,73.45,No,2,0.139,Low
0983-TATYJ,One year,33,51.45,No,0,0.234,Medium
1813-JYWTO,Two year,72,80.45,No,3,0.059,Low
0156-FVPTA,Month-to-month,22,54.2,Yes,3,0.366,Medium
1984-FCOWB,One year,70,109.5,Yes,2,0.359,Medium
0654-HMSHN,Month-to-month,21,104.4,Yes,6,0.749,Critical
6719-OXYBR,Month-to-month,15,85.3,No,6,0.737,Critical
3312-ZWLGF,Month-to-month,29,79.3,No,5,0.72,Critical
6476-YHMGA,Month-to-month,15,76.5,No,4,0.412,High
5287-QWLKY,Month-to-month,71,105.1,Yes,6,0.527,High
0795-XCCTE,Two year,72,25.4,No,0,0.012,Low
0168-XZKBB,Month-to-month,19,86.85,No,6,0.844,Critical
3785-NRHYR,Month-to-month,1,19.65,No,5,0.418,High
5196-SGOAK,Month-to-month,1,75.7,Yes,8,0.811,Critical
4537-DKTAL,Month-to-month,2,45.55,No,6,0.643,High
7072-MBHEV,Month-to-month,11,78.1,No,8,0.805,Critical
5602-BVFMK,One year,12,19.3,No,2,0.165,Low
6297-NOOPG,Two year,70,110.5,No,2,0.202,Medium
1891-UAWWU,Month-to-month,20,90.8,Yes,6,0.814,Critical
8204-TIFGJ,Month-to-month,23,20.3,No,3,0.26,Medium
8050-DVOJX,Two year,49,81.35,No,1,0.065,Low
6108-OQZDQ,Month-to-month,4,97.95,Yes,8,0.871,Critical
0363-QJVFX,Month-to-month,32,108.15,Yes,5,0.648,High
8903-XEBGX,Month-to-month,2,55.3,No,6,0.735,Critical
8169-SAEJD,Two year,69,56.55,No,1,0.045,Low
9840-DVNDC,Month-to-month,6,80.5,Yes,8,0.84,Critical
1089-XZWHH,Two year,24,19.7,No,0,0.059,Low
2325-WINES,One year,32,104.05,No,3,0.642,High
6064-ZATLR,Two year,27,52.85,No,1,0.063,Low
3096-JRDSO,Month-to-month,27,104.3,Yes,5,0.736,Critical
7824-PANSQ,Month-to-month,58,80.65,No,5,0.349,Medium
8042-JVNFH,Month-to-month,1,71.35,Yes,8,0.848,Critical
9648-BCHKM,Two year,18,24.65,No,0,0.086,Low
2888-ADFAO,Two year,47,21.3,No,0,0.02,Low
8707-HOEDG,Two year,70,110.2,No,2,0.162,Low
3374-LXDEV,Month-to-month,13,89.4,Yes,5,0.635,High
4072-IPYLT,Month-to-month,36,51.05,No,4,0.206,Medium
7167-PCEYD,Two year,67,19.8,No,0,0.014,Low
4936-YPJNK,Month-to-month,10,19.9,No,5,0.425,High
1580-BMCMR,Month-to-month,19,87.3,No,6,0.772,Critical
4817-KEQSP,Two year,71,19.85,No,0,0.005,Low
6408-WHTEF,Two year,72,89.4,No,1,0.051,Low
9251-AWQGT,Two year,48,20.0,No,0,0.016,Low
8749-CLJXC,Month-to-month,1,20.05,No,5,0.42,High
7989-VCQOH,Month-to-month,18,83.25,No,4,0.405,High
5049-GLYVG,Month-to-month,1,20.6,Yes,5,0.422,High
4199-QHJNM,Two year,67,102.9,No,2,0.154,Low
8882-TLVRW,Two year,69,39.1,No,0,0.011,Low
5883-GTGVD,Month-to-month,19,99.95,Yes,6,0.865,Critical
5135-GRQJV,Two year,72,114.5,No,2,0.183,Low
2384-OVPSA,Two year,38,20.2,No,0,0.037,Low
1371-WEPDS,One year,40,55.8,No,1,0.276,Medium
3580-GICBM,Two year,61,24.2,No,0,0.019,Low
4817-QRJSX,Month-to-month,10,81.0,Yes,8,0.808,Critical
9730-DRTMJ,One year,32,72.8,No,1,0.263,Medium
4686-UXDML,Month-to-month,21,99.85,No,6,0.844,Critical
3349-ANQNH,One year,59,99.5,No,3,0.586,High
2398-YPMUR,Month-to-month,13,70.15,Yes,6,0.812,Critical
0932-YIXYU,Two year,47,20.25,No,0,0.019,Low
7480-SPLEF,Two year,69,26.0,No,0,0.012,Low
7636-XUHWW,Month-to-month,2,19.9,No,5,0.469,High
1431-CYWMH,Month-to-month,22,19.05,No,3,0.156,Low
5937-EORGB,Month-to-month,15,96.5,No,6,0.828,Critical
6349-JDHQP,Two year,53,19.85,No,0,0.014,Low
5539-HIVAK,Month-to-month,28,25.7,No,3,0.3,Medium
5847-MXBEO,One year,22,20.3,No,0,0.121,Low
9985-MWVIX,Month-to-month,1,70.15,Yes,8,0.843,Critical
4583-PARNH,Month-to-month,16,91.55,No,5,0.787,Critical
1116-FRYVH,Two year,48,39.4,No,0,0.021,Low
1421-HCERK,Month-to-month,30,105.7,No,5,0.628,High
9633-XQABV,Month-to-month,3,70.25,No,8,0.824,Critical
0716-BQNDX,Two year,57,93.75,No,2,0.13,Low
1265-XTECC,One year,68,96.55,Yes,3,0.318,Medium
1183-CANVH,One year,23,60.0,No,0,0.226,Medium
1972-XMUWV,Two year,65,59.8,No,0,0.05,Low
8679-LZBMD,One year,44,90.65,No,3,0.509,High
3407-JMJQQ,Two year,71,109.0,No,3,0.128,Low
6252-DFGTK,One year,37,68.1,No,0,0.125,Low
1539-LNKHM,Month-to-month,12,20.4,No,5,0.316,Medium
8645-KOMJQ,Two year,69,81.95,No,1,0.058,Low
0289-IVARM,Month-to-month,35,60.55,No,4,0.24,Medium
9761-XUJWD,Month-to-month,5,65.6,No,5,0.618,High
4057-FKCZK,Two year,58,82.5,No,3,0.127,Low
4291-TPNFG,Two year,72,82.3,No,1,0.04,Low
6087-YPWHO,Two year,72,68.15,No,0,0.019,Low
3090-QFUVD,Month-to-month,1,20.3,No,5,0.379,Medium
2237-ZFSMY,One year,39,95.55,Yes,2,0.302,Medium
1722-LDZJS,One year,53,20.2,No,0,0.026,Low
1818-ESQMW,Month-to-month,27,89.2,No,5,0.668,High
4871-JTKJF,Month-to-month,1,69.65,Yes,7,0.86,Critical
1415-YFWLT,Month-to-month,1,89.3,Yes,8,0.912,Critical
7401-RUBNK,Month-to-month,18,74.8,No,6,0.564,High
0506-YLVKJ,Two year,46,20.2,No,0,0.026,Low
8661-BOYNW,Two year,72,84.4,No,1,0.06,Low
6711-VTNRE,Month-to-month,36,87.55,Yes,5,0.6,High
4815-GBTCD,Month-to-month,4,25.15,No,6,0.727,Critical
2805-AUFQN,Two year,25,19.8,No,0,0.042,Low
0980-PVMRC,Month-to-month,40,50.85,No,4,0.477,High
7233-DRTRF,Month-to-month,63,102.4,No,6,0.667,High
3500-RMZLT,Month-to-month,15,96.3,Yes,5,0.719,Critical
3873-NFTGI,Month-to-month,14,55.5,No,4,0.664,High
1162-ECVII,Two year,72,109.75,No,2,0.206,Medium
7048-GXDAY,Month-to-month,39,106.4,No,6,0.725,Critical
8571-ZCMCX,Two year,47,60.0,No,1,0.075,Low
1169-WCVAK,Month-to-month,19,88.8,No,5,0.58,High
4548-SDBKE,Month-to-month,5,85.2,Yes,8,0.887,Critical
8066-POXGX,Month-to-month,13,35.1,Yes,4,0.716,Critical
7129-CAKJW,Month-to-month,17,80.05,No,6,0.697,High
8695-ARGXZ,Month-to-month,34,75.55,No,6,0.761,Critical
3570-YUEKJ,Month-to-month,42,49.55,No,4,0.364,Medium
4143-OOBWZ,Month-to-month,5,81.3,Yes,8,0.843,Critical
1555-HAPSU,Two year,71,23.9,No,0,0.008,Low
1697-NVVGY,Month-to-month,19,66.4,No,4,0.483,High
7854-EKTJL,Month-to-month,2,19.6,Yes,5,0.42,High
8464-EETCQ,Two year,57,18.8,No,0,0.012,Low
2419-FSORS,Two year,72,108.4,No,2,0.184,Low
8132-YPVBX,Month-to-month,6,85.95,No,8,0.842,Critical
9102-IAYHT,Month-to-month,17,85.45,Yes,6,0.816,Critical
6754-LZUKA,Two year,61,80.9,No,2,0.097,Low
3422-LYEPQ,Month-to-month,1,71.0,Yes,8,0.799,Critical
8099-MZPUJ,Two year,48,111.8,No,2,0.11,Low
0787-LHDYT,Month-to-month,16,20.6,No,3,0.339,Medium
2642-DTVCO,Month-to-month,9,85.05,Yes,8,0.9,Critical
0374-IOEGQ,Month-to-month,3,44.6,No,6,0.63,High
4361-JEIVL,Month-to-month,1,44.4,Yes,6,0.682,High
3197-NNYNB,Two year,65,105.1,No,3,0.193,Low
3396-DKDEL,Two year,70,115.15,No,2,0.113,Low
1752-OZXFY,One year,60,59.8,No,1,0.139,Low
9066-QRSDU,One year,69,26.3,No,0,0.04,Low
9112-WSNPU,Month-to-month,35,70.55,No,6,0.597,High
9867-NNXLC,Month-to-month,22,20.05,No,3,0.315,Medium
5321-NTRKC,Two year,66,79.85,No,2,0.065,Low
1363-TXLSL,Month-to-month,1,70.3,Yes,8,0.864,Critical
9507-EXLTT,Month-to-month,1,79.35,Yes,8,0.844,Critical
3161-GETRM,Month-to-month,34,90.05,No,6,0.719,Critical
0402-OAMEN,Two year,72,24.45,No,0,0.007,Low
6933-VLYFX,One year,31,59.95,No,0,0.153,Low
6754-WKSHP,One year,30,25.35,No,0,0.078,Low
9846-GKXAS,Month-to-month,9,90.8,Yes,8,0.855,Critical
6017-PPLPX,Month-to-month,20,70.45,Yes,6,0.691,High
4976-LNFVV,Month-to-month,19,34.3,No,4,0.588,High
5055-MGMGF,Month-to-month,65,105.05,No,6,0.608,High
4641-FROLU,Two year,30,19.3,No,0,0.032,Low
2862-JVEOY,One year,6,19.15,No,2,0.203,Medium
2969-QWUBZ,Month-to-month,2,51.4,No,6,0.744,Critical
9822-BIIGN,Month-to-month,53,71.85,No,4,0.194,Low
2077-MPJQO,Month-to-month,7,75.4,No,8,0.878,Critical
1534-OULXE,One year,61,49.7,No,1,0.06,Low
7136-RVDTZ,One year,70,45.25,Yes,1,0.205,Medium
2971-SGAFL,Month-to-month,13,78.75,No,5,0.726,Critical
1480-IVEVR,One year,35,81.6,No,3,0.544,High
2905-KFQUV,Month-to-month,2,70.4,No,8,0.817,Critical
4581-SSPWD,Month-to-month,3,75.8,Yes,8,0.866,Critical
3370-HXOPH,Month-to-month,3,76.1,No,8,0.813,Critical
9391-YZEJW,One year,62,94.0,No,3,0.462,High
9958-MEKUC,Two year,72,103.95,No,2,0.049,Low
0281-CNTZX,Two year,63,19.95,No,0,0.013,Low
6927-WTFIV,Month-to-month,20,71.3,Yes,6,0.691,High
4118-CEVPF,One year,35,110.8,No,2,0.441,High
3398-ZOUAA,Month-to-month,21,69.1,Yes,5,0.771,Critical
9114-VEPUF,One year,62,96.1,No,3,0.239,Medium
7876-BEUTG,Month-to-month,15,48.8,No,4,0.708,Critical
2338-BQEZT,Month-to-month,55,50.55,No,4,0.208,Medium
9873-MNDKV,Month-to-month,11,44.65,No,6,0.675,High
0378-NHQXU,Month-to-month,17,88.25,Yes,6,0.727,Critical
8241-JUIQO,One year,61,19.45,No,0,0.022,Low
2194-IIQOF,Two year,71,89.3,No,1,0.039,Low
4512-ZUIYL,Month-to-month,2,70.0,Yes,8,0.733,Critical
9631-RXVJM,Two year,35,19.25,No,0,0.034,Low
9584-EXCDZ,Month-to-month,17,70.5,No,6,0.636,High
7969-AULMZ,Month-to-month,21,97.35,Yes,6,0.88,Critical
5093-FEGLU,Two year,47,19.65,No,0,0.017,Low
2621-UDNLU,Month-to-month,3,20.85,No,5,0.4,Medium
7526-IVLYU,Month-to-month,3,19.65,No,5,0.498,High
2428-HYUNX,Two year,44,19.35,No,0,0.037,Low
9214-EKVXR,Month-to-month,1,44.0,No,6,0.745,Critical
3410-MHHUM,One year,44,94.4,No,3,0.353,Medium
0568-ONFPC,Month-to-month,5,25.9,Yes,5,0.439,High
0733-VUNUW,Month-to-month,24,55.65,Yes,4,0.498,High
4550-EVXNY,Month-to-month,1,69.65,Yes,7,0.792,Critical
2122-YWVYA,Month-to-month,18,75.4,No,6,0.659,High
2968-SSGAA,Month-to-month,10,100.6,Yes,8,0.899,Critical
2296-DKZFP,Two year,65,71.0,No,2,0.028,Low
4844-JJWUY,Month-to-month,1,86.0,Yes,8,0.877,Critical
6777-TGHTM,One year,53,106.95,Yes,3,0.471,High
8909-BOLNL,One year,3,21.2,No,2,0.23,Medium
6603-YRDCJ,Two year,33,61.05,No,0,0.072,Low
3538-WZPHD,Month-to-month,3,29.6,Yes,6,0.706,Critical
3229-USWAR,One year,34,79.95,No,1,0.218,Medium
2138-VFAPZ,Two year,14,19.7,No,0,0.085,Low
6131-JLWZM,Month-to-month,13,20.3,No,3,0.398,Medium
4785-QRJHC,One year,46,59.9,Yes,0,0.238,Medium
0269-XFESX,One year,23,24.35,No,0,0.121,Low
1709-EJDOX,Two year,47,19.75,No,0,0.016,Low
4316-XCSLJ,Month-to-month,17,50.3,No,4,0.466,High
8610-WFCJF,Month-to-month,49,95.6,Yes,6,0.728,Critical
9693-XMUOB,Month-to-month,59,50.25,No,4,0.437,High
0383-CLDDA,Two year,69,85.35,No,1,0.067,Low
4905-JEFDW,One year,11,41.6,Yes,3,0.543,High
2709-UQGNP,Month-to-month,10,51.65,No,6,0.596,High
3549-ZTMNH,Two year,12,24.0,No,2,0.098,Low
7881-INRLC,Month-to-month,45,100.85,Yes,6,0.768,Critical
8033-ATFAS,Month-to-month,39,59.85,No,4,0.454,High
1635-NZATJ,Two year,71,25.45,No,0,0.013,Low
0562-HKHML,Two year,71,23.9,No,0,0.008,Low
8277-RVRSV,One year,33,24.15,No,0,0.073,Low
9943-VSZUV,Month-to-month,67,75.7,No,6,0.575,High
0117-LFRMW,Month-to-month,37,40.2,Yes,4,0.16,Low
6172-FECYY,Month-to-month,49,84.5,Yes,6,0.551,High
7054-ENNGU,Month-to-month,9,50.85,No,6,0.57,High
1455-HFBXA,Two year,52,91.6,No,2,0.114,Low
9402-CXWPL,One year,70,98.9,No,3,0.332,Medium
1628-BIZYP,Month-to-month,1,85.0,No,8,0.85,Critical
1965-AKTSX,Month-to-month,14,78.95,Yes,6,0.829,Critical
0082-LDZUE,Month-to-month,1,44.3,No,6,0.749,Critical
4786-UKSNZ,Month-to-month,1,20.2,Yes,5,0.42,High
5343-SGUBI,One year,52,80.2,No,3,0.396,Medium
0856-NAOES,Month-to-month,6,60.9,No,6,0.686,High
1976-AZZPJ,Month-to-month,7,34.2,No,6,0.487,High
7248-VZQLC,Month-to-month,47,85.2,Yes,6,0.623,High
6156-UZDLF,One year,26,87.15,No,2,0.301,Medium
3099-OONVS,Month-to-month,25,54.3,No,3,0.213,Medium
