customerID,Contract,tenure,MonthlyCharges,Churn,rule_risk_score,ChurnProbability,RiskTier,AnnualValueAtRisk,RecommendedAction
4139-DETXS,Two year,72,64.45,No,0,0.015,Low,773.4000000000001,No action needed
2560-WBWXF,Two year,68,24.15,No,0,0.015,Low,289.79999999999995,No action needed
1657-DYMBM,Two year,53,19.9,No,0,0.015,Low,238.79999999999998,No action needed
5970-GHJAW,Two year,46,19.95,No,0,0.015,Low,239.39999999999998,No action needed
1813-JLKWR,One year,64,19.8,No,0,0.015,Low,237.60000000000002,No action needed
2230-XTUWL,Two year,48,19.55,No,0,0.015,Low,234.60000000000002,No action needed
7706-YLMQA,One year,70,19.7,No,0,0.015,Low,236.39999999999998,No action needed
3612-YVGSJ,Two year,71,24.45,No,0,0.015,Low,293.4,No action needed
4176-RELJR,Two year,67,25.1,No,0,0.015,Low,301.20000000000005,No action needed
3635-QQRQD,Two year,62,20.05,No,0,0.015,Low,240.60000000000002,No action needed
7008-LZVOZ,Two year,66,25.3,No,0,0.015,Low,303.6,No action needed
0603-TPMIB,Two year,59,25.45,No,0,0.015,Low,305.4,No action needed
2961-VNFKL,Two year,71,25.95,No,0,0.015,Low,311.4,No action needed
9975-GPKZU,Two year,46,19.75,No,0,0.015,Low,237.0,No action needed
3154-HMWUU,Two year,60,20.5,No,0,0.015,Low,246.0,No action needed
7647-GYYKX,Two year,54,20.35,No,0,0.015,Low,244.20000000000002,No action needed
2097-YVPKN,Two year,65,25.75,No,0,0.015,Low,309.0,No action needed
6762-NSODU,Two year,46,19.4,No,0,0.015,Low,232.79999999999998,No action needed
4990-ALDGW,Two year,57,20.75,No,0,0.015,Low,249.0,No action needed
7242-EDTYC,Two year,44,19.55,No,0,0.015,Low,234.60000000000002,No action needed
3454-JFUBC,Two year,68,20.0,No,0,0.015,Low,240.0,No action needed
4807-IZYOZ,Two year,51,20.65,No,0,0.015,Low,247.79999999999998,No action needed
0526-SXDJP,Two year,72,42.1,No,1,0.014,Low,505.20000000000005,No action needed
3212-KXOCR,Two year,52,21.0,No,0,0.014,Low,252.0,No action needed
0374-FIUCA,Two year,65,20.4,No,0,0.014,Low,244.79999999999998,No action needed
1266-NZYUI,Two year,72,66.85,No,0,0.014,Low,802.1999999999999,No action needed
4565-NLZBV,Two year,71,24.65,No,0,0.014,Low,295.79999999999995,No action needed
0562-KBDVM,Two year,70,44.6,No,0,0.014,Low,535.2,No action needed
7427-AUFPY,Two year,54,19.65,No,0,0.014,Low,235.79999999999998,No action needed
6625-FLENO,Two year,58,20.75,No,0,0.014,Low,249.0,No action needed
4737-AQCPU,Two year,72,72.1,No,1,0.014,Low,865.1999999999999,No action needed
8540-ZQGEA,Two year,54,20.05,No,0,0.014,Low,240.60000000000002,No action needed
1926-QUZNN,Two year,72,25.25,No,0,0.014,Low,303.0,No action needed
9565-AXSMR,Two year,52,19.2,No,0,0.014,Low,230.39999999999998,No action needed
9081-WWXKP,Two year,47,20.25,No,0,0.014,Low,243.0,No action needed
5472-CVMDX,Two year,68,38.9,No,0,0.014,Low,466.79999999999995,No action needed
7599-NTMDP,Two year,62,48.7,No,0,0.014,Low,584.4000000000001,No action needed
9371-BITHB,Two year,52,19.85,No,0,0.014,Low,238.20000000000002,No action needed
6164-HAQTX,Two year,71,53.95,No,0,0.014,Low,647.4000000000001,No action needed
1814-WFGVS,Two year,72,48.9,No,0,0.014,Low,586.8,No action needed
1167-OYZJF,Two year,67,20.05,No,0,0.014,Low,240.60000000000002,No action needed
2900-PHPLN,Two year,70,19.55,No,0,0.014,Low,234.60000000000002,No action needed
1574-DYCWE,Two year,51,19.95,No,0,0.014,Low,239.39999999999998,No action needed
5227-JSCFE,Two year,71,46.35,No,0,0.014,Low,556.2,No action needed
9084-OAYKL,Two year,58,20.8,No,0,0.014,Low,249.60000000000002,No action needed
0626-QXNGV,Two year,72,24.15,No,0,0.014,Low,289.79999999999995,No action needed
9814-AOUDH,Two year,53,19.5,No,0,0.014,Low,234.0,No action needed
3970-XGJDU,Two year,62,19.2,No,0,0.014,Low,230.39999999999998,No action needed
1241-EZFMJ,Two year,61,25.45,No,0,0.014,Low,305.4,No action needed
7399-QHBJS,Two year,72,66.75,No,0,0.014,Low,801.0,No action needed
2162-FRZAA,Two year,63,39.35,No,0,0.014,Low,472.20000000000005,No action needed
9786-YWNHU,Two year,63,63.55,No,0,0.014,Low,762.5999999999999,No action needed
2799-TSLAG,Two year,65,25.3,No,0,0.014,Low,303.6,No action needed
6370-ZVHDV,Two year,61,25.3,No,0,0.014,Low,303.6,No action needed
7167-PCEYD,Two year,67,19.8,No,0,0.014,Low,237.60000000000002,No action needed
6349-JDHQP,Two year,53,19.85,No,0,0.014,Low,238.20000000000002,No action needed
7634-HLQJR,Two year,47,20.05,No,0,0.014,Low,240.60000000000002,No action needed
3190-ITQXP,Two year,46,20.25,No,0,0.014,Low,243.0,No action needed
1862-QRWPE,Two year,48,20.65,No,0,0.013,Low,247.79999999999998,No action needed
6734-PSBAW,Two year,72,23.55,No,0,0.013,Low,282.6,No action needed
2632-TACXW,Two year,62,23.65,No,0,0.013,Low,283.79999999999995,No action needed
8590-YFFQO,Two year,70,64.95,No,0,0.013,Low,779.4000000000001,No action needed
3498-LZGQZ,Two year,63,19.15,No,0,0.013,Low,229.79999999999998,No action needed
7941-RCJOW,Two year,65,19.55,No,0,0.013,Low,234.60000000000002,No action needed
8957-THMOA,Two year,50,20.15,No,0,0.013,Low,241.79999999999998,No action needed
1306-RPWXZ,Two year,49,20.45,No,0,0.013,Low,245.39999999999998,No action needed
3027-YNWZU,Two year,64,25.0,No,0,0.013,Low,300.0,No action needed
6484-LATFU,Two year,68,24.55,No,0,0.013,Low,294.6,No action needed
6134-KWTBV,Two year,62,23.4,No,0,0.013,Low,280.79999999999995,No action needed
4742-TXUEX,Two year,47,19.3,No,0,0.013,Low,231.60000000000002,No action needed
3620-EHIMZ,Two year,52,19.35,No,0,0.013,Low,232.20000000000002,No action needed
4979-HPRFL,Two year,56,24.15,No,0,0.013,Low,289.79999999999995,No action needed
2525-GVKQU,Two year,60,20.6,No,0,0.013,Low,247.20000000000002,No action needed
7113-HIPFI,Two year,66,65.85,No,0,0.013,Low,790.1999999999999,No action needed
1460-UZPRJ,Two year,60,19.95,No,0,0.013,Low,239.39999999999998,No action needed
0281-CNTZX,Two year,63,19.95,No,0,0.013,Low,239.39999999999998,No action needed
1635-NZATJ,Two year,71,25.45,No,0,0.013,Low,305.4,No action needed
9500-WBGRP,Two year,69,19.1,No,0,0.013,Low,229.20000000000002,No action needed
2675-IJRGJ,Two year,53,19.65,No,0,0.013,Low,235.79999999999998,No action needed
7493-GVFIO,Two year,57,20.55,No,0,0.013,Low,246.60000000000002,No action needed
5010-IPEAQ,Two year,67,54.2,No,0,0.013,Low,650.4000000000001,No action needed
7033-CLAMM,Two year,48,20.2,No,0,0.013,Low,242.39999999999998,No action needed
8946-BFWSG,Two year,63,25.25,No,0,0.013,Low,303.0,No action needed
2400-FEQME,Two year,55,20.5,No,0,0.013,Low,246.0,No action needed
6340-DACFT,Two year,50,20.55,No,0,0.013,Low,246.60000000000002,No action needed
4940-KHCWD,Two year,60,37.7,No,0,0.013,Low,452.40000000000003,No action needed
0270-THENM,Two year,72,69.85,No,0,0.013,Low,838.1999999999999,No action needed
9173-IVZVP,Two year,53,20.9,No,0,0.013,Low,250.79999999999998,No action needed
4534-WGCIR,Two year,58,25.15,No,0,0.013,Low,301.79999999999995,No action needed
0508-SQWPL,Two year,57,20.1,No,0,0.013,Low,241.20000000000002,No action needed
1131-QQZEB,Two year,71,23.95,No,0,0.012,Low,287.4,No action needed
7293-LSCDV,Two year,60,19.25,No,0,0.012,Low,231.0,No action needed
3768-VHXQO,Two year,67,24.85,No,0,0.012,Low,298.20000000000005,No action needed
5793-YOLJN,Two year,55,21.0,No,0,0.012,Low,252.0,No action needed
5220-AGAAX,Two year,68,24.0,No,0,0.012,Low,288.0,No action needed
8380-MQINP,Two year,55,20.3,No,0,0.012,Low,243.60000000000002,No action needed
7688-AWMDX,Two year,71,54.5,No,0,0.012,Low,654.0,No action needed
3836-FZSDJ,Two year,71,24.85,No,0,0.012,Low,298.20000000000005,No action needed
7729-XBTWX,Two year,66,19.75,No,0,0.012,Low,237.0,No action needed
3873-WOSBC,Two year,67,25.6,No,0,0.012,Low,307.20000000000005,No action needed
3884-UEBXB,Two year,67,36.15,No,1,0.012,Low,433.79999999999995,No action needed
8544-JNBOX,Two year,72,20.8,No,0,0.012,Low,249.60000000000002,No action needed
3646-ITDGM,Two year,56,19.7,No,0,0.012,Low,236.39999999999998,No action needed
6582-PLFUU,Two year,51,19.55,No,0,0.012,Low,234.60000000000002,No action needed
8774-GSBUN,Two year,72,25.4,No,0,0.012,Low,304.79999999999995,No action needed
5982-XMDEX,Two year,65,26.5,No,0,0.012,Low,318.0,No action needed
5567-GZKQY,Two year,58,20.3,No,0,0.012,Low,243.60000000000002,No action needed
0795-XCCTE,Two year,72,25.4,No,0,0.012,Low,304.79999999999995,No action needed
7480-SPLEF,Two year,69,26.0,No,0,0.012,Low,312.0,No action needed
8464-EETCQ,Two year,57,18.8,No,0,0.012,Low,225.60000000000002,No action needed
7169-YWAMK,Two year,72,68.4,No,0,0.012,Low,820.8000000000001,No action needed
0780-XNZFN,Two year,57,20.65,No,0,0.012,Low,247.79999999999998,No action needed
6685-XSHHU,Two year,60,20.95,No,0,0.012,Low,251.39999999999998,No action needed
3118-UHVVQ,Two year,68,25.8,No,0,0.012,Low,309.6,No action needed
7558-IMLMT,Two year,67,20.8,No,0,0.012,Low,249.60000000000002,No action needed
5115-SQAAU,Two year,69,25.6,No,0,0.012,Low,307.20000000000005,No action needed
2314-TNDJQ,Two year,72,55.65,No,0,0.012,Low,667.8,No action needed
3170-NMYVV,Two year,50,20.15,No,0,0.011,Low,241.79999999999998,No action needed
4312-KFRXN,Two year,72,25.4,No,0,0.011,Low,304.79999999999995,No action needed
6024-RUGGH,Two year,72,25.2,No,0,0.011,Low,302.4,No action needed
9397-TZSHA,Two year,69,24.6,No,0,0.011,Low,295.20000000000005,No action needed
0040-HALCW,Two year,54,20.4,No,0,0.011,Low,244.79999999999998,No action needed
8780-IHCRN,Two year,63,24.65,No,0,0.011,Low,295.79999999999995,No action needed
2616-FLVQC,Two year,64,19.55,No,0,0.011,Low,234.60000000000002,No action needed
6485-QXWWE,Two year,62,26.0,No,0,0.011,Low,312.0,No action needed
8069-RHUXK,Two year,67,35.7,No,0,0.011,Low,428.40000000000003,No action needed
5406-KGRMX,Two year,71,24.55,No,0,0.011,Low,294.6,No action needed
8735-SDUFN,Two year,72,24.3,No,0,0.011,Low,291.6,No action needed
8129-GMVGI,Two year,56,20.05,No,0,0.011,Low,240.60000000000002,No action needed
8857-CUPFQ,Two year,63,19.25,No,0,0.011,Low,231.0,No action needed
7225-IILWY,Two year,68,25.75,No,0,0.011,Low,309.0,No action needed
6651-RLGGM,Two year,67,26.3,No,0,0.011,Low,315.6,No action needed
3696-DFHHB,Two year,68,25.5,No,0,0.011,Low,306.0,No action needed
2696-RZVZW,Two year,68,25.05,No,0,0.011,Low,300.6,No action needed
9430-NKQLY,Two year,72,25.1,No,0,0.011,Low,301.20000000000005,No action needed
9257-AZMTZ,Two year,52,20.1,No,0,0.011,Low,241.20000000000002,No action needed
5821-MMEIL,Two year,57,19.9,No,0,0.011,Low,238.79999999999998,No action needed
4625-XMOYM,Two year,72,26.25,No,0,0.011,Low,315.0,No action needed
2072-ZVJJX,Two year,68,25.25,No,0,0.011,Low,303.0,No action needed
8727-JQFHV,Two year,57,20.75,No,0,0.011,Low,249.0,No action needed
7161-DFHUF,Two year,71,23.85,No,0,0.011,Low,286.20000000000005,No action needed
0704-VCUMB,Two year,61,20.25,No,0,0.011,Low,243.0,No action needed
8882-TLVRW,Two year,69,39.1,No,0,0.011,Low,469.20000000000005,No action needed
3308-DGHKL,Two year,69,19.3,No,0,0.011,Low,231.60000000000002,No action needed
8164-OCKUJ,Two year,59,20.6,No,0,0.011,Low,247.20000000000002,No action needed
3973-SKMLN,Two year,71,19.9,No,0,0.01,Low,238.79999999999998,No action needed
7606-BPHHN,Two year,72,19.8,No,0,0.01,Low,237.60000000000002,No action needed
2075-PUEPR,Two year,55,19.35,No,0,0.01,Low,232.20000000000002,No action needed
0971-QIFJK,Two year,69,24.25,No,0,0.01,Low,291.0,No action needed
8711-LOBKY,Two year,59,19.85,No,0,0.01,Low,238.20000000000002,No action needed
4656-CAURT,Two year,69,23.95,No,0,0.01,Low,287.4,No action needed
9764-REAFF,Two year,59,18.4,No,0,0.01,Low,220.79999999999998,No action needed
7114-AEOZE,Two year,60,19.85,No,0,0.01,Low,238.20000000000002,No action needed
4836-WNFNO,Two year,72,25.0,No,0,0.01,Low,300.0,No action needed
1098-KFQEC,Two year,55,19.4,No,0,0.01,Low,232.79999999999998,No action needed
7717-BICXI,Two year,60,20.55,No,0,0.01,Low,246.60000000000002,No action needed
2050-ONYDQ,Two year,65,26.0,No,0,0.01,Low,312.0,No action needed
8237-ULIXL,Two year,72,24.85,No,0,0.01,Low,298.20000000000005,No action needed
5598-IKHQQ,Two year,72,25.45,No,0,0.01,Low,305.4,No action needed
6734-JDTTV,Two year,65,19.85,No,0,0.01,Low,238.20000000000002,No action needed
5296-PSYVW,Two year,72,24.55,No,0,0.01,Low,294.6,No action needed
5854-KSRBJ,Two year,70,25.4,No,0,0.01,Low,304.79999999999995,No action needed
8749-TZYEC,Two year,72,24.8,No,0,0.01,Low,297.6,No action needed
9135-HSWOC,Two year,64,19.7,No,0,0.01,Low,236.39999999999998,No action needed
5743-KHMNA,Two year,71,25.55,No,0,0.01,Low,306.6,No action needed
1945-XISKS,Two year,67,19.65,No,0,0.01,Low,235.79999999999998,No action needed
1820-DJFPH,Two year,72,24.05,No,0,0.01,Low,288.6,No action needed
7515-LODFU,Two year,69,20.3,No,0,0.01,Low,243.60000000000002,No action needed
1987-AUELQ,Two year,71,25.05,No,0,0.01,Low,300.6,No action needed
6892-BOGQE,Two year,71,20.9,No,0,0.01,Low,250.79999999999998,No action needed
3507-GASNP,Two year,60,19.95,No,0,0.01,Low,239.39999999999998,No action needed
7096-ZNBZI,Two year,72,26.45,No,0,0.01,Low,317.4,No action needed
3511-BFTJW,Two year,72,38.5,No,1,0.01,Low,462.0,No action needed
0485-ZBSLN,Two year,65,24.75,No,0,0.01,Low,297.0,No action needed
3810-PJUHR,Two year,70,25.35,No,0,0.01,Low,304.20000000000005,No action needed
3563-SVYLG,Two year,68,62.65,No,0,0.01,Low,751.8,No action needed
6010-DDPPW,Two year,70,25.15,No,0,0.01,Low,301.79999999999995,No action needed
4589-IUAJB,Two year,70,24.25,No,0,0.01,Low,291.0,No action needed
8514-VZHEB,Two year,59,19.5,No,0,0.01,Low,234.0,No action needed
0613-WUXUM,Two year,70,19.2,No,0,0.01,Low,230.39999999999998,No action needed
2169-RRLFW,Two year,71,25.6,No,0,0.01,Low,307.20000000000005,No action needed
2509-TFPJU,Two year,72,25.75,No,0,0.01,Low,309.0,No action needed
4707-MAXGU,Two year,72,25.85,No,0,0.01,Low,310.20000000000005,No action needed
6345-FZOQH,Two year,69,19.9,No,0,0.009,Low,238.79999999999998,No action needed
2146-EGVDT,Two year,59,19.3,No,0,0.009,Low,231.60000000000002,No action needed
7157-SMCFK,Two year,61,19.75,No,0,0.009,Low,237.0,No action needed
4443-EMBNA,Two year,71,24.75,No,0,0.009,Low,297.0,No action needed
8755-OGKNA,Two year,57,19.5,No,0,0.009,Low,234.0,No action needed
7115-IRDHS,Two year,72,24.65,No,0,0.009,Low,295.79999999999995,No action needed
9972-EWRJS,Two year,67,19.25,No,0,0.009,Low,231.0,No action needed
2626-VEEWG,Two year,67,19.4,No,0,0.009,Low,232.79999999999998,No action needed
8619-IJNDK,Two year,71,64.05,No,0,0.009,Low,768.5999999999999,No action needed
9153-BTBVV,Two year,71,25.0,No,0,0.009,Low,300.0,No action needed
4231-LZUYM,Two year,72,25.65,No,0,0.009,Low,307.79999999999995,No action needed
9838-BFCQT,Two year,72,26.1,No,0,0.009,Low,313.20000000000005,No action needed
8347-GDTMP,Two year,64,19.45,No,0,0.009,Low,233.39999999999998,No action needed
3457-PQBYH,Two year,58,20.3,No,0,0.009,Low,243.60000000000002,No action needed
8043-PNYSD,Two year,63,19.55,No,0,0.009,Low,234.60000000000002,No action needed
9365-CSLBQ,Two year,71,24.35,No,0,0.009,Low,292.20000000000005,No action needed
7980-MHFLQ,Two year,72,24.9,No,0,0.009,Low,298.79999999999995,No action needed
6963-KQYQB,Two year,70,24.05,No,0,0.009,Low,288.6,No action needed
9625-RZFUK,Two year,63,19.7,No,0,0.009,Low,236.39999999999998,No action needed
5846-ABOBJ,Two year,71,24.45,No,0,0.009,Low,293.4,No action needed
1399-OUPJN,Two year,57,19.75,No,0,0.009,Low,237.0,No action needed
8092-NLTGF,Two year,72,24.75,No,0,0.009,Low,297.0,No action needed
5656-JAMLX,Two year,62,19.85,No,0,0.009,Low,238.20000000000002,No action needed
7328-ZJAJO,Two year,59,19.5,No,0,0.009,Low,234.0,No action needed
1293-BSEUN,Two year,72,20.7,No,0,0.009,Low,248.39999999999998,No action needed
3777-XROBG,Two year,58,19.55,No,0,0.009,Low,234.60000000000002,No action needed
2346-LOCWC,Two year,58,20.5,No,0,0.009,Low,246.0,No action needed
5893-KCLGT,Two year,72,19.75,No,0,0.009,Low,237.0,No action needed
6848-HJTXY,Two year,64,19.45,No,0,0.009,Low,233.39999999999998,No action needed
2569-WGERO,Two year,72,21.15,No,0,0.009,Low,253.79999999999998,No action needed
3774-VBNXY,Two year,64,20.2,No,0,0.008,Low,242.39999999999998,No action needed
9286-BHDQG,Two year,72,45.25,No,0,0.008,Low,543.0,No action needed
2804-ETQDK,Two year,66,20.55,No,0,0.008,Low,246.60000000000002,No action needed
9574-BOSMD,Two year,68,25.4,No,0,0.008,Low,304.79999999999995,No action needed
8434-VGEQQ,Two year,61,20.55,No,0,0.008,Low,246.60000000000002,No action needed
5730-DBDSI,Two year,66,19.7,No,0,0.008,Low,236.39999999999998,No action needed
7969-FFOWG,Two year,65,19.9,No,0,0.008,Low,238.79999999999998,No action needed
7695-PKLCZ,Two year,68,20.5,No,0,0.008,Low,246.0,No action needed
4821-WQOYN,Two year,72,20.1,No,0,0.008,Low,241.20000000000002,No action needed
7643-RCHXS,Two year,63,19.35,No,0,0.008,Low,232.20000000000002,No action needed
8917-SZTTJ,Two year,60,19.65,No,0,0.008,Low,235.79999999999998,No action needed
2007-QVGAW,Two year,68,19.35,No,0,0.008,Low,232.20000000000002,No action needed
6181-AXXYF,Two year,72,24.75,No,0,0.008,Low,297.0,No action needed
8232-UTFOZ,Two year,69,19.95,No,0,0.008,Low,239.39999999999998,No action needed
4195-PNGZS,Two year,69,24.45,No,0,0.008,Low,293.4,No action needed
7064-JHXCE,Two year,62,20.05,No,0,0.008,Low,240.60000000000002,No action needed
2181-TIDSV,Two year,68,19.95,No,0,0.008,Low,239.39999999999998,No action needed
0397-ZXWQF,Two year,67,20.5,No,0,0.008,Low,246.0,No action needed
2253-KPMNB,Two year,69,46.25,No,0,0.008,Low,555.0,No action needed
6285-FTQBF,Two year,72,25.55,No,0,0.008,Low,306.6,No action needed
0174-QRVVY,Two year,71,25.35,No,0,0.008,Low,304.20000000000005,No action needed
8747-UDCOI,Two year,65,19.35,No,0,0.008,Low,232.20000000000002,No action needed
3274-NSDWE,Two year,68,19.6,No,0,0.008,Low,235.20000000000002,No action needed
2607-DHDAK,Two year,72,19.8,No,0,0.008,Low,237.60000000000002,No action needed
7602-DBTOU,Two year,71,19.6,No,0,0.008,Low,235.20000000000002,No action needed
2718-YSKCS,Two year,71,19.6,No,0,0.008,Low,235.20000000000002,No action needed
6857-TKDJV,Two year,67,24.65,No,0,0.008,Low,295.79999999999995,No action needed
5902-WBLSE,Two year,70,20.15,No,0,0.008,Low,241.79999999999998,No action needed
0394-YONDK,Two year,70,25.15,No,0,0.008,Low,301.79999999999995,No action needed
1555-HAPSU,Two year,71,23.9,No,0,0.008,Low,286.79999999999995,No action needed
0562-HKHML,Two year,71,23.9,No,0,0.008,Low,286.79999999999995,No action needed
2236-HILPA,Two year,62,20.65,No,0,0.008,Low,247.79999999999998,No action needed
1830-IPXVJ,Two year,61,19.75,No,0,0.008,Low,237.0,No action needed
1302-TPUBN,Two year,66,19.35,No,0,0.008,Low,232.20000000000002,No action needed
5146-YYFRZ,Two year,67,19.95,No,0,0.008,Low,239.39999999999998,No action needed
7083-MIOPC,Two year,72,20.25,No,0,0.007,Low,243.0,No action needed
8966-SNIZF,Two year,70,19.45,No,0,0.007,Low,233.39999999999998,No action needed
0505-SPOOW,Two year,70,19.8,No,0,0.007,Low,237.60000000000002,No action needed
1764-VUUMT,Two year,66,19.95,No,0,0.007,Low,239.39999999999998,No action needed
5787-KXGIY,Two year,72,19.3,No,0,0.007,Low,231.60000000000002,No action needed
3261-CQXOL,Two year,71,25.45,No,0,0.007,Low,305.4,No action needed
8165-ZJRNM,Two year,72,23.75,No,0,0.007,Low,285.0,No action needed
6621-NRZAK,Two year,63,20.0,No,0,0.007,Low,240.0,No action needed
1299-AURJA,Two year,70,24.7,No,0,0.007,Low,296.4,No action needed
7684-XSZIY,Two year,72,24.3,No,0,0.007,Low,291.6,No action needed
5799-JRCZO,Two year,63,19.5,No,0,0.007,Low,234.0,No action needed
0404-AHASP,Two year,72,19.7,No,0,0.007,Low,236.39999999999998,No action needed
5848-FHRFC,Two year,68,20.05,No,0,0.007,Low,240.60000000000002,No action needed
4193-IBKSW,Two year,72,24.75,No,0,0.007,Low,297.0,No action needed
1927-QEWMY,Two year,72,20.5,No,0,0.007,Low,246.0,No action needed
